106,0,164.713865,316.435878,185.140027,44.933280,1.994892,2.006037,7.177917,0.000000,7.391553,0.000000,0.000000,0.000000,0.000000,0.941713,49.510235,49.947752
106,1,160.288719,318.692802,183.139323,38.460148,2.094261,2.134277,7.025013,0.000000,7.251878,0.000000,84.808817,0.000000,81.995337,1.077102,58.513705,48.204558
106,2,159.440344,326.693549,172.154880,38.760637,2.168581,2.006990,7.041650,0.000000,7.192337,0.000000,177.523165,0.000000,170.039013,1.058774,49.740611,49.995882
106,3,169.853162,329.293366,176.314492,43.457587,2.135537,2.244229,6.928078,0.000000,7.584929,0.000000,251.583264,0.000000,221.852096,0.930720,50.274017,52.947752
106,4,157.596650,318.365955,182.775233,40.408090,1.966799,2.042408,6.785572,0.000000,6.877012,0.000000,307.542982,0.000000,312.366519,1.029799,52.030570,53.921855
106,5,165.118572,315.237395,183.850666,38.390548,2.243782,2.137895,7.643796,0.000000,7.693602,0.000000,374.805962,0.000000,434.487102,1.010829,54.326656,50.055432
106,6,180.261436,290.830277,174.168100,41.235176,2.025886,2.095750,7.467124,0.000000,8.123841,0.000000,457.548546,0.000000,487.677170,0.940044,53.932088,44.952122
106,7,178.257895,321.577621,197.202603,38.735964,2.116296,2.254691,7.802619,0.000000,7.386632,0.000000,551.557990,0.000000,605.869353,0.990817,54.020013,47.208736
106,8,174.086002,314.440282,174.821291,42.519927,2.234850,2.047219,6.783696,0.000000,7.122152,0.000000,592.689093,0.000000,687.306346,0.968362,54.438920,51.404209
106,9,182.695512,300.789002,187.545587,38.894300,2.011525,2.189551,7.723141,0.000000,6.818085,0.000000,786.176324,0.000000,706.323483,1.093047,59.951193,51.742862
106,10,165.691175,350.682671,181.840657,38.868570,1.875922,2.034216,7.472384,0.000000,7.911044,0.000000,742.266923,0.000000,850.527301,0.947041,50.578777,50.053277
106,11,185.338561,311.918481,188.871018,40.782146,2.194620,2.263353,8.134699,0.000000,7.131349,0.000000,846.565695,0.000000,893.070771,0.931756,59.123132,54.162320
106,12,172.786903,301.254506,183.970538,42.121849,1.892810,2.312828,6.991976,0.000000,8.215556,0.000000,883.520263,0.000000,996.461447,0.976103,58.031434,50.848716
106,13,170.491737,355.275443,195.690192,42.447443,2.039912,1.934857,7.102403,0.000000,8.045577,0.000000,1119.047991,0.000000,1107.741330,1.037450,55.841174,51.108636
106,14,179.934455,307.971372,181.112517,41.429141,2.023841,2.304780,8.233225,0.000000,6.986848,0.000000,1069.055046,0.000000,1141.573004,0.972411,57.369170,46.617236
106,15,188.849299,353.600439,188.529047,39.389706,2.245379,2.280137,7.811116,0.000000,6.875986,0.000000,1262.207309,0.000000,1119.500204,0.968030,54.180207,44.574264
106,16,186.548127,323.778365,194.624898,39.044010,2.244111,2.282695,7.144885,0.000000,7.254156,0.000000,1267.067623,0.000000,1267.517260,0.993579,52.808224,49.209778
106,17,183.996594,340.557821,188.525664,39.543995,2.038173,2.198545,7.709059,0.000000,6.847180,0.000000,1400.083567,0.000000,1353.838951,0.901733,56.753808,50.224070
106,18,161.711492,303.958379,166.791597,45.050436,1.916893,1.927156,7.292208,0.000000,7.453991,0.000000,1529.927562,0.000000,1381.331303,0.940895,50.773317,45.901659
106,19,176.953515,308.582608,193.594017,39.240516,2.108991,1.945568,6.869551,0.000000,7.969940,0.000000,1651.660153,0.000000,1535.058855,0.901037,54.206728,49.589287
106,20,165.328064,330.111342,195.038429,44.073616,2.189246,2.142623,6.910210,0.000000,7.056962,0.000000,1764.602258,0.000000,1493.865275,0.960988,59.205926,50.472074
106,21,164.213570,346.718072,191.617422,41.517287,2.117837,2.112971,7.271812,0.000000,6.855592,0.000000,1776.870469,0.000000,1663.849278,0.947918,54.782092,49.576040
